loan_id,dob_ssn,zipcode,person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_amnt,loan_int_rate,loan_status,event_timestamp,created_timestamp
23448,19511127_2917,36726,24,60000,RENT,7.0,HOMEIMPROVEMENT,15000,13.85,0,2021-03-07 10:51:44.401000+00:00,2021-03-07 10:51:44.401000+00:00
14347,19861210_8269,64085,24,37000,MORTGAGE,7.0,DEBTCONSOLIDATION,6250,7.14,1,2021-07-01 10:50:22.940000+00:00,2021-07-01 10:50:22.940000+00:00
25215,19790115_5596,92251,22,34000,RENT,4.0,MEDICAL,3800,18.25,1,2021-02-12 22:20:26.271000+00:00,2021-02-12 22:20:26.271000+00:00
18710,19660816_8652,80512,24,65000,MORTGAGE,5.0,EDUCATION,9600,11.99,0,2021-05-06 20:12:24.796000+00:00,2021-05-06 20:12:24.796000+00:00
30080,19700113_2978,75189,30,58239,MORTGAGE,3.0,VENTURE,10500,6.62,0,2020-12-12 22:08:49.327000+00:00,2020-12-12 22:08:49.327000+00:00
21650,19850410_2023,81328,25,90000,MORTGAGE,9.0,VENTURE,5600,9.99,0,2021-03-30 08:52:00.744000+00:00,2021-03-30 08:52:00.744000+00:00
17929,19720315_2142,44224,24,56000,RENT,2.0,MEDICAL,8000,7.51,0,2021-05-16 19:06:47.513000+00:00,2021-05-16 19:06:47.513000+00:00
12945,19611008_2362,78723,21,50000,RENT,4.0,EDUCATION,11000,10.0,0,2021-07-19 07:42:31.145000+00:00,2021-07-19 07:42:31.145000+00:00
25782,19831221_8581,10471,31,240000,MORTGAGE,15.0,MEDICAL,5500,5.42,0,2021-02-05 16:53:47.347000+00:00,2021-02-05 16:53:47.347000+00:00
23702,19840309_5504,16508,23,74000,RENT,1.0,VENTURE,15000,15.65,1,2021-03-04 05:09:51.303000+00:00,2021-03-04 05:09:51.303000+00:00
25351,19630312_4863,55386,22,24000,MORTGAGE,4.0,EDUCATION,1300,5.42,0,2021-02-11 04:44:18.628000+00:00,2021-02-11 04:44:18.628000+00:00
10068,19470413_6684,27707,26,12000,OWN,2.0,EDUCATION,6100,7.51,1,2021-08-24 23:46:37.539000+00:00,2021-08-24 23:46:37.539000+00:00
24348,19840413_6050,37121,25,58650,MORTGAGE,4.0,MEDICAL,20000,14.09,1,2021-02-23 23:33:14.997000+00:00,2021-02-23 23:33:14.997000+00:00
11261,19580522_9064,7723,24,26650,MORTGAGE,6.0,MEDICAL,1000,12.53,0,2021-08-09 18:50:26.963000+00:00,2021-08-09 18:50:26.963000+00:00
25786,19891006_3639,84057,29,240000,MORTGAGE,10.0,EDUCATION,5000,7.88,0,2021-02-05 15:40:22.416000+00:00,2021-02-05 15:40:22.416000+00:00
24402,19900419_7120,25443,22,60000,MORTGAGE,1.0,PERSONAL,7500,11.66,0,2021-02-23 07:02:08.433000+00:00,2021-02-23 07:02:08.433000+00:00
19880,19920216_3482,42262,21,47520,RENT,5.0,MEDICAL,10000,15.33,1,2021-04-21 22:18:22.571000+00:00,2021-04-21 22:18:22.571000+00:00
37472,19740511_1621,75555,39,24000,RENT,0.0,HOMEIMPROVEMENT,3000,14.12,1,2020-09-09 16:56:57.423000+00:00,2020-09-09 16:56:57.423000+00:00
32721,19481103_4053,50071,29,78000,MORTGAGE,7.0,HOMEIMPROVEMENT,18000,9.38,1,2020-11-09 06:16:13.843000+00:00,2020-11-09 06:16:13.843000+00:00
26938,19450727_3414,47145,29,32108,RENT,4.0,VENTURE,2500,15.68,1,2021-01-21 23:16:42.379000+00:00,2021-01-21 23:16:42.379000+00:00
13366,19611014_6261,19804,26,36000,RENT,0.0,PERSONAL,4000,10.14,0,2021-07-13 22:55:32.190000+00:00,2021-07-13 22:55:32.190000+00:00
18873,19840121_8217,45898,23,40574,RENT,2.0,HOMEIMPROVEMENT,9500,14.74,1,2021-05-04 18:20:43.871000+00:00,2021-05-04 18:20:43.871000+00:00
31837,19770206_8911,76448,31,77000,MORTGAGE,4.0,VENTURE,10000,14.65,0,2020-11-20 12:41:03.524000+00:00,2020-11-20 12:41:03.524000+00:00
33028,19470804_1996,46562,33,97000,MORTGAGE,0.0,HOMEIMPROVEMENT,25000,16.0,0,2020-11-05 08:21:35.413000+00:00,2020-11-05 08:21:35.413000+00:00
36062,19830910_8159,65804,37,55200,RENT,9.0,MEDICAL,12000,11.71,0,2020-09-27 16:15:55.489000+00:00,2020-09-27 16:15:55.489000+00:00
11528,19980723_8466,73135,25,12000,RENT,2.0,HOMEIMPROVEMENT,2000,11.89,1,2021-08-06 09:09:57.840000+00:00,2021-08-06 09:09:57.840000+00:00
17899,19570206_9751,46737,24,54000,RENT,3.0,MEDICAL,8000,8.07,0,2021-05-17 04:17:24.493000+00:00,2021-05-17 04:17:24.493000+00:00
27700,19451214_8404,80444,34,30000,RENT,0.0,MEDICAL,4000,9.63,0,2021-01-12 06:11:03.084000+00:00,2021-01-12 06:11:03.084000+00:00
36585,19740218_7612,70615,37,50000,MORTGAGE,15.0,VENTURE,8400,6.03,0,2020-09-21 00:16:50.802000+00:00,2020-09-21 00:16:50.802000+00:00
16622,19640222_7849,28528,25,38000,RENT,3.0,VENTURE,6400,7.88,0,2021-06-02 10:55:18.614000+00:00,2021-06-02 10:55:18.614000+00:00
14665,19810613_9053,50072,25,44000,RENT,9.0,MEDICAL,8500,14.27,1,2021-06-27 09:33:50.951000+00:00,2021-06-27 09:33:50.951000+00:00
14795,19810903_8001,92815,24,64151,RENT,0.0,VENTURE,5000,11.86,0,2021-06-25 17:47:50.704000+00:00,2021-06-25 17:47:50.704000+00:00
24169,19500222_6154,28119,25,78600,RENT,0.0,MEDICAL,8400,13.48,0,2021-02-26 06:18:35.645000+00:00,2021-02-26 06:18:35.645000+00:00
21443,19760730_8887,84084,24,87000,RENT,0.0,VENTURE,12000,8.88,0,2021-04-02 00:11:15.907000+00:00,2021-04-02 00:11:15.907000+00:00
23091,19460417_8163,44871,22,118812,MORTGAGE,6.0,MEDICAL,15000,13.35,0,2021-03-12 00:04:04.465000+00:00,2021-03-12 00:04:04.465000+00:00
15718,19890227_7986,98418,24,50000,MORTGAGE,7.0,VENTURE,11000,16.89,0,2021-06-13 23:27:12.948000+00:00,2021-06-13 23:27:12.948000+00:00
36790,19760509_6741,63623,37,29000,RENT,5.0,PERSONAL,7200,19.03,1,2020-09-18 09:34:18.104000+00:00,2020-09-18 09:34:18.104000+00:00
10166,19620708_1065,98038,25,200000,MORTGAGE,9.0,PERSONAL,23050,14.35,0,2021-08-23 17:47:56.738000+00:00,2021-08-23 17:47:56.738000+00:00
19518,19791126_8004,77272,22,70000,MORTGAGE,5.0,VENTURE,21000,8.88,0,2021-04-26 13:02:28.798000+00:00,2021-04-26 13:02:28.798000+00:00
19034,19570504_7835,95112,21,66000,MORTGAGE,4.0,DEBTCONSOLIDATION,7000,7.88,0,2021-05-02 17:05:45.411000+00:00,2021-05-02 17:05:45.411000+00:00
36821,19510602_3795,35011,44,48000,RENT,4.0,MEDICAL,7500,11.49,0,2020-09-18 00:05:19.892000+00:00,2020-09-18 00:05:19.892000+00:00
23121,20000504_5024,71670,25,120000,MORTGAGE,5.0,PERSONAL,28000,7.9,0,2021-03-11 14:53:27.485000+00:00,2021-03-11 14:53:27.485000+00:00
27812,19990405_4432,10546,31,39996,OWN,8.0,HOMEIMPROVEMENT,4000,14.35,0,2021-01-10 19:55:25.025000+00:00,2021-01-10 19:55:25.025000+00:00
23622,19890728_4868,16621,23,56525,RENT,1.0,MEDICAL,15000,11.48,1,2021-03-05 05:38:09.916000+00:00,2021-03-05 05:38:09.916000+00:00
27615,19710524_9794,42027,28,94000,RENT,3.0,EDUCATION,3700,7.9,0,2021-01-13 08:11:07.861000+00:00,2021-01-13 08:11:07.861000+00:00
32686,19510116_2607,32724,31,90000,MORTGAGE,3.0,HOMEIMPROVEMENT,12000,13.48,0,2020-11-09 16:58:36.986000+00:00,2020-11-09 16:58:36.986000+00:00
12397,19730910_6841,67731,24,34000,MORTGAGE,0.0,MEDICAL,10000,12.18,0,2021-07-26 07:20:26.649000+00:00,2021-07-26 07:20:26.649000+00:00
33709,19571101_6901,23430,31,120000,MORTGAGE,6.0,MEDICAL,28000,8.9,0,2020-10-27 16:02:35.964000+00:00,2020-10-27 16:02:35.964000+00:00
28174,19990624_4086,99218,28,42000,MORTGAGE,0.0,DEBTCONSOLIDATION,12000,9.62,0,2021-01-06 05:11:18.798000+00:00,2021-01-06 05:11:18.798000+00:00
17240,19830714_7087,24646,23,38000,RENT,0.0,MEDICAL,7500,7.88,0,2021-05-25 13:52:36.823000+00:00,2021-05-25 13:52:36.823000+00:00
34812,19770703_7036,1742,33,72000,MORTGAGE,6.0,VENTURE,4250,5.42,0,2020-10-13 14:38:16.328000+00:00,2020-10-13 14:38:16.328000+00:00
28863,19630703_1257,43164,29,48000,OWN,6.0,HOMEIMPROVEMENT,8000,13.49,0,2020-12-28 10:25:29.488000+00:00,2020-12-28 10:25:29.488000+00:00
35849,19610525_6509,28519,36,130000,RENT,0.0,MEDICAL,18000,11.71,0,2020-09-30 09:25:18.048000+00:00,2020-09-30 09:25:18.048000+00:00
20315,19821014_7092,88061,24,69000,MORTGAGE,1.0,EDUCATION,4900,10.96,1,2021-04-16 09:14:26.359000+00:00,2021-04-16 09:14:26.359000+00:00
14993,19640106_7239,64501,21,32000,RENT,5.0,PERSONAL,5325,14.27,0,2021-06-23 05:13:46.635000+00:00,2021-06-23 05:13:46.635000+00:00
20875,19761107_4249,94515,26,40000,RENT,2.0,MEDICAL,12000,7.51,0,2021-04-09 05:56:16.064000+00:00,2021-04-09 05:56:16.064000+00:00
26988,19900812_7043,44230,32,115000,RENT,1.0,HOMEIMPROVEMENT,2500,11.89,0,2021-01-21 07:59:00.746000+00:00,2021-01-21 07:59:00.746000+00:00
34122,19460406_6958,16405,31,138000,MORTGAGE,15.0,MEDICAL,24000,10.62,0,2020-10-22 09:42:26.871000+00:00,2020-10-22 09:42:26.871000+00:00
13091,19750501_8888,45223,25,60000,RENT,3.0,HOMEIMPROVEMENT,10250,6.62,0,2021-07-17 11:02:51.175000+00:00,2021-07-17 11:02:51.175000+00:00
22690,19780925_4583,97346,26,30000,OWN,3.0,EDUCATION,7500,11.14,0,2021-03-17 02:43:58.766000+00:00,2021-03-17 02:43:58.766000+00:00
34289,19470214_1107,85018,30,150000,OWN,14.0,PERSONAL,24000,11.83,0,2020-10-20 06:37:21.015000+00:00,2020-10-20 06:37:21.015000+00:00
17865,19760702_5710,34610,23,60000,MORTGAGE,6.0,EDUCATION,7000,6.54,0,2021-05-17 14:41:26.403000+00:00,2021-05-17 14:41:26.403000+00:00
20761,19811225_1473,43319,26,34000,RENT,2.0,PERSONAL,12000,14.96,1,2021-04-10 16:48:36.588000+00:00,2021-04-10 16:48:36.588000+00:00
36689,19500812_8568,70441,36,52000,MORTGAGE,2.0,HOMEIMPROVEMENT,8000,7.51,0,2020-09-19 16:28:02.604000+00:00,2020-09-19 16:28:02.604000+00:00
16563,19920716_8577,30511,22,65700,RENT,7.0,PERSONAL,6800,10.37,0,2021-06-03 04:58:11.341000+00:00,2021-06-03 04:58:11.341000+00:00
29878,19571110_3708,82414,33,56000,MORTGAGE,2.0,PERSONAL,11500,7.14,0,2020-12-15 11:56:18.327000+00:00,2020-12-15 11:56:18.327000+00:00
36431,19880615_5861,68758,36,45000,MORTGAGE,2.0,EDUCATION,7000,7.14,0,2020-09-22 23:23:20.633000+00:00,2020-09-22 23:23:20.633000+00:00
32107,19951230_5395,60511,27,39996,OWN,1.0,VENTURE,8000,12.53,0,2020-11-17 02:05:30.703000+00:00,2020-11-17 02:05:30.703000+00:00
17532,19720730_1867,16360,21,53000,MORTGAGE,4.0,PERSONAL,14400,7.49,1,2021-05-21 20:33:16.883000+00:00,2021-05-21 20:33:16.883000+00:00
13562,19960924_1552,25136,21,40000,OWN,0.0,EDUCATION,2500,14.27,0,2021-07-11 10:58:10.587000+00:00,2021-07-11 10:58:10.587000+00:00
19719,19500928_5441,22432,25,42000,RENT,3.0,VENTURE,10000,13.8,1,2021-04-23 23:33:21.031000+00:00,2021-04-23 23:33:21.031000+00:00
36375,19581226_6191,21218,41,45600,RENT,18.0,MEDICAL,5000,6.17,0,2020-09-23 16:31:09.663000+00:00,2020-09-23 16:31:09.663000+00:00
24876,19900319_2888,1831,24,24000,RENT,2.0,EDUCATION,3500,15.65,1,2021-02-17 06:02:24.147000+00:00,2021-02-17 06:02:24.147000+00:00
16906,19661112_4480,84412,23,55000,MORTGAGE,0.0,EDUCATION,11075,13.49,0,2021-05-29 20:02:48.535000+00:00,2021-05-29 20:02:48.535000+00:00
24505,19880205_4971,39154,25,45000,RENT,0.0,EDUCATION,5000,10.74,0,2021-02-21 23:31:41.468000+00:00,2021-02-21 23:31:41.468000+00:00
10438,19960423_9503,16218,21,18701,MORTGAGE,0.0,PERSONAL,4200,14.11,1,2021-08-20 06:35:41.451000+00:00,2021-08-20 06:35:41.451000+00:00
17289,19471015_6100,47855,24,57000,MORTGAGE,8.0,VENTURE,14000,14.91,0,2021-05-24 22:53:16.422000+00:00,2021-05-24 22:53:16.422000+00:00
17337,19800821_6712,29676,25,57200,MORTGAGE,1.0,EDUCATION,2400,7.49,0,2021-05-24 08:12:17.254000+00:00,2021-05-24 08:12:17.254000+00:00
13901,19840428_4196,60012,22,34900,MORTGAGE,4.0,DEBTCONSOLIDATION,3600,15.7,1,2021-07-07 03:16:12.711000+00:00,2021-07-07 03:16:12.711000+00:00
21063,19841010_2032,19956,25,83004,MORTGAGE,9.0,PERSONAL,5000,6.76,0,2021-04-06 20:25:44.322000+00:00,2021-04-06 20:25:44.322000+00:00
13997,19720304_9112,46542,24,41600,MORTGAGE,0.0,HOMEIMPROVEMENT,10000,8.94,0,2021-07-05 21:54:14.375000+00:00,2021-07-05 21:54:14.375000+00:00
33573,19650225_6508,1803,27,113800,MORTGAGE,3.0,MEDICAL,7500,8.63,0,2020-10-29 09:38:43.607000+00:00,2020-10-29 09:38:43.607000+00:00
20179,19710409_9932,23141,26,75000,MORTGAGE,2.0,VENTURE,4000,5.79,0,2021-04-18 02:50:34.003000+00:00,2021-04-18 02:50:34.003000+00:00
35335,19910201_3603,92168,28,55000,OWN,13.0,MEDICAL,18000,7.9,0,2020-10-06 22:39:11.641000+00:00,2020-10-06 22:39:11.641000+00:00
29175,19990930_1921,36590,32,22800,RENT,1.0,VENTURE,7125,15.28,1,2020-12-24 10:59:04.894000+00:00,2020-12-24 10:59:04.894000+00:00
32136,20000822_3089,74883,30,34000,RENT,0.0,DEBTCONSOLIDATION,12000,12.87,1,2020-11-16 17:13:14.955000+00:00,2020-11-16 17:13:14.955000+00:00
11296,19680501_4466,25067,24,36000,RENT,5.0,EDUCATION,1200,11.49,0,2021-08-09 08:08:03.819000+00:00,2021-08-09 08:08:03.819000+00:00
23907,19980203_5138,55053,24,94000,RENT,8.0,HOMEIMPROVEMENT,16000,11.89,0,2021-03-01 14:27:18.605000+00:00,2021-03-01 14:27:18.605000+00:00
31204,19800518_5838,19343,29,70000,MORTGAGE,6.0,DEBTCONSOLIDATION,4200,10.99,0,2020-11-28 14:19:03.805000+00:00,2020-11-28 14:19:03.805000+00:00
35244,19581115_1767,29584,27,56000,RENT,2.0,PERSONAL,14000,10.65,0,2020-10-08 02:29:23.814000+00:00,2020-10-08 02:29:23.814000+00:00
11670,19570409_1102,93620,24,40000,RENT,2.0,PERSONAL,2000,11.99,0,2021-08-04 13:43:42.800000+00:00,2021-08-04 13:43:42.800000+00:00
31479,19860121_9051,44454,29,72000,MORTGAGE,9.0,HOMEIMPROVEMENT,1000,7.68,0,2020-11-25 02:11:44.820000+00:00,2020-11-25 02:11:44.820000+00:00
12097,19620606_9691,66048,24,32000,MORTGAGE,7.0,VENTURE,4500,6.76,0,2021-07-30 03:06:36.450000+00:00,2021-07-30 03:06:36.450000+00:00
32116,19730127_4796,44212,28,39000,RENT,0.0,DEBTCONSOLIDATION,12000,12.53,1,2020-11-16 23:20:19.609000+00:00,2020-11-16 23:20:19.609000+00:00
26212,19890714_9960,46017,27,88000,RENT,4.0,DEBTCONSOLIDATION,20000,10.38,0,2021-01-31 05:21:37.298000+00:00,2021-01-31 05:21:37.298000+00:00
16506,19880310_6939,71138,24,56000,RENT,2.0,VENTURE,6650,12.69,0,2021-06-03 22:24:21.603000+00:00,2021-06-03 22:24:21.603000+00:00
28847,19980909_4940,56289,31,99000,RENT,0.0,HOMEIMPROVEMENT,5675,13.23,0,2020-12-28 15:19:09.210000+00:00,2020-12-28 15:19:09.210000+00:00
19818,19480503_8590,30523,23,50000,RENT,5.0,MEDICAL,10000,8.94,0,2021-04-22 17:16:18.997000+00:00,2021-04-22 17:16:18.997000+00:00
23261,19960913_5222,6825,24,108000,MORTGAGE,1.0,DEBTCONSOLIDATION,25000,13.99,1,2021-03-09 20:03:54.911000+00:00,2021-03-09 20:03:54.911000+00:00
26687,19990304_9642,80962,29,120000,RENT,3.0,DEBTCONSOLIDATION,15000,9.63,0,2021-01-25 04:03:31.780000+00:00,2021-01-25 04:03:31.780000+00:00
26025,19560520_4839,94140,30,105000,RENT,4.0,VENTURE,24250,15.65,0,2021-02-02 14:33:47.808000+00:00,2021-02-02 14:33:47.808000+00:00
25886,19610324_6600,48422,33,190000,MORTGAGE,10.0,HOMEIMPROVEMENT,20000,14.11,0,2021-02-04 09:04:59.149000+00:00,2021-02-04 09:04:59.149000+00:00
24136,19460514_4704,8731,24,49000,MORTGAGE,0.0,HOMEIMPROVEMENT,5000,12.18,1,2021-02-26 16:24:16.324000+00:00,2021-02-26 16:24:16.324000+00:00
21465,19960605_9058,4084,23,90000,RENT,0.0,MEDICAL,12000,8.9,0,2021-04-01 17:27:28.788000+00:00,2021-04-01 17:27:28.788000+00:00
27031,19700913_8016,27976,33,33000,MORTGAGE,3.0,EDUCATION,4000,12.69,0,2021-01-20 18:49:47.741000+00:00,2021-01-20 18:49:47.741000+00:00
22437,19700826_5706,11432,22,140000,RENT,0.0,MEDICAL,14000,13.11,0,2021-03-20 08:07:30.632000+00:00,2021-03-20 08:07:30.632000+00:00
34817,19900307_2768,93454,30,70000,MORTGAGE,9.0,PERSONAL,7000,8.9,0,2020-10-13 13:06:30.164000+00:00,2020-10-13 13:06:30.164000+00:00
31488,19500116_9170,73542,28,53000,RENT,2.0,MEDICAL,10000,11.89,0,2020-11-24 23:26:33.726000+00:00,2020-11-24 23:26:33.726000+00:00
30308,19721125_2866,32937,32,51400,RENT,1.0,HOMEIMPROVEMENT,8000,7.51,0,2020-12-10 00:24:08.278000+00:00,2020-12-10 00:24:08.278000+00:00
34066,19500520_6295,74940,29,134000,MORTGAGE,2.0,PERSONAL,8000,14.22,0,2020-10-23 02:50:15.900000+00:00,2020-10-23 02:50:15.900000+00:00
22163,19630229_2611,51450,21,96000,OWN,1.0,EDUCATION,7000,12.53,0,2021-03-23 19:56:28.383000+00:00,2021-03-23 19:56:28.383000+00:00
35605,19920416_1122,31560,31,101000,RENT,2.0,VENTURE,7500,13.22,0,2020-10-03 12:03:38.820000+00:00,2020-10-03 12:03:38.820000+00:00
27500,19671218_8697,97236,27,48000,RENT,3.0,DEBTCONSOLIDATION,10800,15.99,1,2021-01-14 19:21:49.618000+00:00,2021-01-14 19:21:49.618000+00:00
22741,19850929_8843,13602,26,108000,MORTGAGE,4.0,HOMEIMPROVEMENT,7200,9.62,0,2021-03-16 11:07:55.900000+00:00,2021-03-16 11:07:55.900000+00:00
27742,19831229_8608,75075,29,39000,MORTGAGE,12.0,PERSONAL,16000,5.99,0,2021-01-11 17:20:11.312000+00:00,2021-01-11 17:20:11.312000+00:00
31379,19710625_7661,59635,34,72000,OWN,2.0,MEDICAL,13150,6.03,0,2020-11-26 08:47:08.087000+00:00,2020-11-26 08:47:08.087000+00:00
21787,19911227_3438,30411,24,91000,MORTGAGE,5.0,MEDICAL,15000,7.88,0,2021-03-28 14:57:31.868000+00:00,2021-03-28 14:57:31.868000+00:00
31465,19950807_4776,29669,28,72000,MORTGAGE,12.0,VENTURE,15000,8.94,0,2020-11-25 06:28:42.078000+00:00,2020-11-25 06:28:42.078000+00:00
30096,19491228_4585,51501,28,58800,MORTGAGE,11.0,VENTURE,5500,6.76,0,2020-12-12 17:15:09.604000+00:00,2020-12-12 17:15:09.604000+00:00
17327,19560119_4823,3833,26,57006,MORTGAGE,10.0,DEBTCONSOLIDATION,6000,6.17,0,2021-05-24 11:15:49.580000+00:00,2021-05-24 11:15:49.580000+00:00
12886,19500617_4745,12209,24,36000,MORTGAGE,8.0,VENTURE,3250,6.39,0,2021-07-20 01:45:23.872000+00:00,2021-07-20 01:45:23.872000+00:00
32167,19550723_3969,62448,28,81000,MORTGAGE,11.0,HOMEIMPROVEMENT,6000,6.17,0,2020-11-16 07:44:16.743000+00:00,2020-11-16 07:44:16.743000+00:00
38018,19650210_2955,35759,47,178000,OWN,31.0,VENTURE,9000,10.99,0,2020-09-02 17:55:44.384000+00:00,2020-09-02 17:55:44.384000+00:00
21338,19580107_6181,12570,22,85000,MORTGAGE,1.0,MEDICAL,25000,12.53,0,2021-04-03 08:18:25.337000+00:00,2021-04-03 08:18:25.337000+00:00
10373,19830416_6544,23607,26,62004,RENT,9.0,DEBTCONSOLIDATION,24000,7.9,1,2021-08-21 02:28:41.575000+00:00,2021-08-21 02:28:41.575000+00:00
30494,19991106_4360,38821,29,55000,MORTGAGE,0.0,VENTURE,5000,12.73,1,2020-12-07 15:30:19.001000+00:00,2020-12-07 15:30:19.001000+00:00
30699,19510622_4732,77661,27,32000,RENT,2.0,MEDICAL,8600,16.02,1,2020-12-05 00:47:46.304000+00:00,2020-12-05 00:47:46.304000+00:00
33511,19580407_9371,10466,29,110000,MORTGAGE,0.0,VENTURE,15000,8.94,0,2020-10-30 04:36:40.033000+00:00,2020-10-30 04:36:40.033000+00:00
11298,19510715_6024,75074,21,40000,RENT,5.0,VENTURE,1200,15.58,0,2021-08-09 07:31:21.354000+00:00,2021-08-09 07:31:21.354000+00:00
34538,19760509_7255,18421,31,741600,MORTGAGE,3.0,MEDICAL,12000,10.25,0,2020-10-17 02:27:14.080000+00:00,2020-10-17 02:27:14.080000+00:00
31930,19920610_7089,54530,33,70000,RENT,0.0,EDUCATION,11200,8.94,0,2020-11-19 08:14:08.886000+00:00,2020-11-19 08:14:08.886000+00:00
26170,19540422_2550,71351,27,70000,RENT,4.0,EDUCATION,20000,11.48,0,2021-01-31 18:12:29.071000+00:00,2021-01-31 18:12:29.071000+00:00
37566,19910914_9213,12926,38,90000,MORTGAGE,1.0,DEBTCONSOLIDATION,7000,6.99,0,2020-09-08 12:11:41.552000+00:00,2020-09-08 12:11:41.552000+00:00
31122,19500614_6573,92377,28,63000,MORTGAGE,5.0,DEBTCONSOLIDATION,9000,13.72,1,2020-11-29 15:24:04.884000+00:00,2020-11-29 15:24:04.884000+00:00
19653,19620513_7237,50006,26,48000,RENT,10.0,MEDICAL,4200,6.92,0,2021-04-24 19:44:42.388000+00:00,2021-04-24 19:44:42.388000+00:00
27209,19910530_1082,37414,31,64800,RENT,3.0,VENTURE,3000,13.98,0,2021-01-18 12:22:48.325000+00:00,2021-01-18 12:22:48.325000+00:00
11811,19460609_4577,80918,24,20000,RENT,0.0,DEBTCONSOLIDATION,2400,15.62,1,2021-08-02 18:35:48.994000+00:00,2021-08-02 18:35:48.994000+00:00
22899,19600605_5105,36869,22,110196,MORTGAGE,6.0,MEDICAL,25000,11.49,0,2021-03-14 10:48:01.138000+00:00,2021-03-14 10:48:01.138000+00:00
28894,19500811_3625,12734,28,20400,RENT,12.0,EDUCATION,6000,6.03,0,2020-12-28 00:56:31.275000+00:00,2020-12-28 00:56:31.275000+00:00
28255,19780609_3754,16507,27,40000,RENT,1.0,MEDICAL,5000,11.99,0,2021-01-05 04:24:38.952000+00:00,2021-01-05 04:24:38.952000+00:00
17647,19520419_7564,13440,23,29000,RENT,7.0,EDUCATION,8000,12.73,1,2021-05-20 09:22:35.126000+00:00,2021-05-20 09:22:35.126000+00:00
20977,19450704_8207,43616,26,82000,MORTGAGE,10.0,PERSONAL,3200,5.99,0,2021-04-07 22:44:10.331000+00:00,2021-04-07 22:44:10.331000+00:00
16341,19960102_1171,94558,22,50724,RENT,7.0,EDUCATION,6300,15.96,0,2021-06-06 00:52:44.994000+00:00,2021-06-06 00:52:44.994000+00:00
29489,19770822_2710,42722,28,59000,RENT,0.0,HOMEIMPROVEMENT,6500,16.35,1,2020-12-20 10:55:57.836000+00:00,2020-12-20 10:55:57.836000+00:00
34030,19580820_4102,38574,28,130000,MORTGAGE,1.0,EDUCATION,5600,15.65,0,2020-10-23 13:51:00.276000+00:00,2020-10-23 13:51:00.276000+00:00
13605,19580503_9191,95961,22,60000,RENT,0.0,EDUCATION,4400,15.23,0,2021-07-10 21:48:57.582000+00:00,2021-07-10 21:48:57.582000+00:00
23938,19700122_3062,49831,23,195000,MORTGAGE,0.0,EDUCATION,20000,9.63,0,2021-03-01 04:58:20.392000+00:00,2021-03-01 04:58:20.392000+00:00
21377,19510407_5225,37880,23,86000,MORTGAGE,5.0,EDUCATION,21000,8.9,0,2021-04-02 20:22:37.263000+00:00,2021-04-02 20:22:37.263000+00:00
38398,19820419_1456,78335,57,15000,MORTGAGE,1.0,DEBTCONSOLIDATION,3000,12.68,1,2020-08-28 21:41:15.969000+00:00,2020-08-28 21:41:15.969000+00:00
27634,19690506_2859,12477,28,55000,RENT,2.0,MEDICAL,3900,11.99,0,2021-01-13 02:22:24.440000+00:00,2021-01-13 02:22:24.440000+00:00
33424,19461113_2724,35582,35,108717,MORTGAGE,9.0,DEBTCONSOLIDATION,16000,6.99,0,2020-10-31 07:13:27.275000+00:00,2020-10-31 07:13:27.275000+00:00
27118,19551107_5811,14784,32,46000,RENT,0.0,HOMEIMPROVEMENT,3000,16.29,1,2021-01-19 16:13:00.499000+00:00,2021-01-19 16:13:00.499000+00:00
23593,19511001_8249,26555,26,138000,MORTGAGE,0.0,DEBTCONSOLIDATION,7500,6.03,0,2021-03-05 14:30:25.664000+00:00,2021-03-05 14:30:25.664000+00:00
31240,19821005_6770,23306,27,70000,OWN,2.0,HOMEIMPROVEMENT,2250,10.36,0,2020-11-28 03:18:19.429000+00:00,2020-11-28 03:18:19.429000+00:00
36446,19990823_8068,98324,37,59000,RENT,0.0,PERSONAL,5000,14.84,1,2020-09-22 18:48:02.143000+00:00,2020-09-22 18:48:02.143000+00:00
19106,19880528_1268,36776,23,67000,MORTGAGE,2.0,DEBTCONSOLIDATION,5600,7.49,0,2021-05-01 19:04:16.659000+00:00,2021-05-01 19:04:16.659000+00:00
37298,19471127_3941,33016,37,65000,RENT,2.0,DEBTCONSOLIDATION,10000,5.42,0,2020-09-11 22:10:31.908000+00:00,2020-09-11 22:10:31.908000+00:00
26505,19970319_6443,48383,29,38000,RENT,5.0,EDUCATION,1000,7.88,0,2021-01-27 11:43:56.126000+00:00,2021-01-27 11:43:56.126000+00:00
33734,19760924_9148,32082,27,50000,RENT,1.0,VENTURE,15000,13.16,0,2020-10-27 08:23:45.147000+00:00,2020-10-27 08:23:45.147000+00:00
17662,19490806_4167,21843,24,60000,MORTGAGE,8.0,EDUCATION,3000,10.65,0,2021-05-20 04:47:16.636000+00:00,2021-05-20 04:47:16.636000+00:00
31701,19951225_8760,37769,29,75000,MORTGAGE,3.0,PERSONAL,4000,10.75,0,2020-11-22 06:17:11.167000+00:00,2020-11-22 06:17:11.167000+00:00
38617,19581220_3576,44901,56,70000,MORTGAGE,7.0,PERSONAL,15000,10.38,0,2020-08-26 02:41:46.014000+00:00,2020-08-26 02:41:46.014000+00:00
