event_timestamp,dob_ssn,credit_card_due,mortgage_due,student_loan_due,vehicle_loan_due,hard_pulls,missed_payments_2y,missed_payments_1y,missed_payments_6m,bankruptcies,created_timestamp
2020-04-26 18:01:04.746575,19540709_9064,8406,1637065,13583,507,6,0,1,0,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19790607_9811,5316,1705444,32059,29136,0,1,2,0,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19950922_2891,7067,1735860,18109,10865,3,4,0,0,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19921211_8796,8202,129428,40323,4135,7,3,1,1,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19670408_9908,3705,1390675,47799,27915,4,0,3,1,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19530701_7672,719,755925,20450,18941,1,0,0,0,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19960609_3512,4051,663341,4489,15199,2,7,2,0,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19630229_5124,1134,1258649,31045,11437,8,6,1,0,2,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19830827_9098,5220,1492917,41429,9784,0,1,0,0,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19960803_2800,4167,1787318,47397,14714,0,0,1,1,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19900328_7369,8719,1522097,46628,28132,2,7,1,1,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19820106_8384,4608,1856030,8617,13122,1,1,0,0,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19740303_8529,5637,22918,19321,19641,1,1,0,0,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19450101_7094,6964,193665,13414,14755,8,3,3,1,2,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19840201_7138,7880,559256,39534,6642,6,7,1,1,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19720119_9484,5029,1129084,23205,15588,4,2,1,1,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19920702_2210,1222,799882,44801,13672,1,6,2,0,1,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19890918_9773,2805,897167,22949,8391,0,1,0,0,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19470217_3593,1927,1749843,46684,27263,1,1,0,0,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19520525_5848,4979,1786227,8507,13265,9,4,3,0,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19561111_6418,6938,1933437,46893,6045,2,2,2,1,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19780823_4048,7629,1326066,43502,312,4,5,1,1,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19881212_7063,230,1712066,48763,18013,0,1,0,0,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19840930_4667,1687,1460452,29424,3883,10,5,0,1,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19631025_4056,8135,112217,3584,10492,1,0,0,0,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19781006_6621,1895,529708,30294,29019,1,0,0,0,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,20010709_9121,7436,776242,3798,25940,0,6,1,1,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19621020_7458,1363,1998985,43535,20261,0,1,0,0,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19971017_7081,3027,1734408,25894,27285,0,1,0,0,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19660521_9321,1802,944914,28675,2643,1,1,0,0,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19580823_5703,1313,259331,46974,29557,8,2,2,0,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19780415_6668,4977,1930997,8617,14111,0,1,0,0,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19980923_5576,7704,1514420,12877,24027,5,3,2,1,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19921107_8381,7075,930421,28874,28869,1,0,0,0,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19801012_1100,1027,849561,14032,24055,1,1,0,0,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19910502_4545,9010,1041912,11264,17928,6,6,2,0,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19810210_6773,3831,1025,44226,22025,1,1,0,0,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19740214_4006,4476,653740,44916,5748,0,1,0,0,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19910504_7231,7722,892717,4407,902,0,3,3,1,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19560117_9117,7905,1203707,38666,9092,6,6,2,0,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19991108_9115,9092,1962910,40976,3394,6,7,3,0,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19720907_6044,2413,254925,27606,27033,0,1,0,0,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19951026_2513,3575,163326,7395,10826,0,0,0,0,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,20000223_8798,407,917900,33279,27709,1,7,0,0,1,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19690823_3118,9966,1454283,20955,9265,1,0,0,0,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19980320_1300,2989,1003173,1119,17848,9,6,1,0,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19900218_1433,3446,1718931,1795,17759,1,4,1,0,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19660124_4783,2947,3674,35748,10378,6,3,3,0,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19641108_9208,609,705011,29148,17017,10,4,1,1,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19691022_4508,9964,1185800,14839,16130,1,1,0,0,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19521217_5723,5480,1844890,8317,12279,7,5,3,1,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19700501_3157,9002,220128,47444,17233,6,2,3,0,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19521008_1497,2694,498398,18569,12487,7,4,0,1,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19690417_6017,258,1337416,41954,8137,2,0,1,1,1,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19920229_6143,4030,39445,43080,12768,9,0,3,1,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19810825_3000,2100,1901401,33456,23558,0,0,0,0,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19900907_5477,3916,455370,2074,19510,1,2,2,1,2,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19720818_4771,1549,761273,11091,12115,8,3,1,1,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19580114_5494,889,84422,23287,11373,4,6,1,1,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19821026_3177,6331,558601,40573,24979,1,2,1,0,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19700816_9785,1270,1230138,3459,26671,5,4,0,1,2,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19861014_6009,7803,340442,41936,3757,1,1,0,0,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19930207_7101,9981,1131655,36283,25416,0,0,0,0,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19550426_3977,4938,118246,4749,22769,0,0,0,0,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19721110_9272,9110,1717402,34170,15245,3,3,0,0,2,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19470127_9959,8265,903737,7353,224,5,0,0,1,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19650115_3263,7008,1478611,6015,26668,5,7,2,1,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19500514_4484,8551,332747,21256,11499,0,0,0,0,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19711228_5941,213,949339,25192,20664,1,0,0,0,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19770601_6229,4022,332902,3310,5970,0,0,0,0,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19990903_1872,2921,1685802,36219,19796,1,2,0,0,1,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19950808_2573,3754,1150817,3793,13042,5,2,1,1,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19870319_7187,6687,1246323,39275,28219,4,6,2,0,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19760607_7442,9059,31430,25110,27628,1,1,0,0,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19771113_8208,2872,831146,19439,6552,1,1,0,0,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19670414_9892,4830,1027715,37931,20019,5,7,0,1,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19610103_6250,5894,1276330,48979,25555,1,0,0,0,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19771012_9219,8718,1011647,38951,22806,0,0,3,0,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19810818_8129,5317,1015741,16085,16488,6,2,2,1,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19551129_6675,6494,765720,15089,16740,0,1,0,0,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19470315_3276,4385,63340,26124,22938,0,0,0,0,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19840929_4740,5272,367327,29972,23949,8,2,0,0,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19660619_3131,7211,689660,35629,29036,10,3,0,0,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19680110_4949,2052,254550,4466,8866,0,1,0,0,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19950824_9603,4353,767634,17329,3644,1,0,0,0,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19940409_8397,5732,1838305,44017,20033,8,3,0,1,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19860107_5936,4866,1888104,20066,13956,9,6,3,0,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19741120_8440,4607,227471,33847,17253,0,0,0,0,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19550521_1931,9524,1861010,30899,2316,7,7,3,1,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19761214_3529,9634,1130155,3708,29887,1,1,0,0,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19750825_1000,6869,256106,37344,10891,1,1,0,0,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19730121_8910,6091,613151,1395,2221,6,2,1,1,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19510508_7667,3415,800513,24532,27188,1,1,0,0,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19501119_2541,1988,922510,7800,6192,1,0,0,0,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19730903_2704,547,781642,34272,15456,0,2,3,1,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19830805_5070,655,1319356,17531,11090,1,5,0,1,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19600717_8913,7793,1969098,27803,28747,1,0,0,0,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19460811_2582,6944,1791232,16226,8895,1,0,0,0,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19501227_8672,9432,465880,21940,28083,1,1,0,0,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19501126_4258,4665,776569,32226,28045,0,5,2,0,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19770113_1522,4842,262804,47677,12218,1,1,0,0,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19550324_9424,9901,1850911,27130,12416,1,7,1,1,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19941211_7144,1163,776801,28120,15066,1,0,0,0,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19980918_1054,101,1648606,25693,7842,10,6,3,1,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19591008_1374,4810,1321033,9823,22732,4,6,2,0,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19880626_9020,3346,5296,6533,16562,0,1,0,0,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19890915_2068,8971,256202,7979,21380,1,1,0,0,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19471009_4453,1323,55642,3783,17979,9,1,2,1,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19810415_1705,6134,457220,15397,9686,2,7,1,0,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19860501_3723,3517,832926,27282,22941,0,0,0,0,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19960424_1879,9838,497250,38742,13934,0,3,0,1,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19480209_5862,5219,315704,8825,23407,0,6,2,0,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19830407_9294,7660,506196,25920,7001,8,3,0,0,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19570412_4658,6808,1833865,42919,14051,5,0,1,0,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19740826_6060,4008,10762,41062,27519,6,4,2,0,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,20000621_7495,3084,1224608,9720,47,5,6,0,1,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19820216_9505,2768,304849,35731,23361,6,5,1,1,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19800319_9070,4480,572994,15598,4724,5,6,0,0,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19580415_6344,6310,1836444,32362,17222,3,0,0,1,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19990517_7961,9442,1962829,44915,13083,5,6,1,0,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19721220_2515,3906,1126215,18923,7883,4,0,0,1,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19770802_2996,967,1905881,28933,16483,4,6,2,0,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19850929_8843,6490,866312,19081,19410,0,1,0,0,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19631129_1988,877,89909,24607,18274,7,3,0,1,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19990322_6528,9311,566689,43070,11935,1,0,0,0,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19770703_6831,7075,1215187,12059,27660,1,3,3,1,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19540325_5864,540,929355,38604,9918,4,7,2,0,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19840708_9545,4071,1246631,11874,8418,1,0,0,0,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19940403_7138,3267,981600,40478,17217,5,0,3,0,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19460404_9455,1839,320461,9156,20110,0,1,0,0,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19491218_4780,7214,167786,9921,8627,1,1,0,0,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19610613_5646,4670,73986,46874,1797,1,1,0,0,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19821028_7050,1963,1257065,43473,17838,8,1,1,0,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19490630_8620,3298,563492,18856,23299,7,2,2,0,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19860703_8053,2723,912226,13840,13577,8,6,1,0,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19560502_4759,8423,225827,26014,7858,0,0,0,0,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19931118_3677,1208,1838814,34047,17178,1,0,0,0,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19971219_3037,2612,324889,44649,26866,1,0,0,0,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19821008_1841,8056,1094201,26864,7534,4,5,0,0,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19600716_6906,8565,335517,30121,16309,2,2,0,0,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,20000613_7335,4588,1452127,43772,28311,3,1,0,0,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19570105_5539,6256,835118,26258,28785,4,5,2,0,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19910425_3907,7759,26562,16483,29518,6,4,3,0,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19910710_3555,9869,121986,13804,3779,0,0,0,0,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19780925_4583,5026,262903,14099,9888,7,2,2,1,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19930104_2199,3697,767495,4680,28048,5,3,3,1,1,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,20010518_3381,8611,738701,22370,3592,7,1,1,1,2,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19830524_3647,8011,589301,8746,23884,2,6,0,0,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19470308_7630,2841,1678516,14251,22363,7,3,2,0,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19830414_6907,6920,1965746,4690,16716,2,0,0,1,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19571230_3672,1788,1554014,33973,13416,2,0,1,1,2,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19790224_5729,9285,10512,26421,5134,1,1,0,0,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19500322_3793,972,1939598,49079,5294,5,1,3,0,1,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19870716_7527,2557,1182742,27105,4684,6,2,2,1,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19780108_3034,2040,1827989,45868,27115,4,1,2,1,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19731025_7764,1756,471028,8766,5982,3,4,0,0,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19900909_5392,1800,1380534,34668,20258,0,1,0,0,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19730409_7357,4529,340835,6911,6616,0,1,0,0,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19661015_7183,4143,201013,2843,11699,0,1,0,0,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19600427_1134,8278,286970,336,15537,0,1,0,0,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19500330_9694,9179,1088273,31663,525,5,0,0,1,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19531203_6673,9190,474592,8006,21650,0,0,0,0,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19521025_3379,3159,494690,32898,19444,1,0,0,0,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19730321_1334,8676,537257,12210,25015,0,3,3,1,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19820623_5294,5704,1763975,27204,8721,8,3,2,1,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19851111_1374,3336,422364,19186,19964,1,1,0,0,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19710526_9600,1959,994040,22044,23583,1,0,0,0,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19850605_7568,5136,1601042,15077,21221,3,0,1,1,1,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19851102_7901,1055,1785923,20309,1073,5,7,1,1,1,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19880123_1442,3216,1615993,40477,28062,8,3,2,1,2,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19680220_6462,7316,1773267,23007,4901,0,1,0,0,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19801207_1816,7875,634333,39295,28043,6,5,2,1,1,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19490823_5581,2912,1813396,38818,23159,0,0,0,0,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19871218_1206,319,1592047,44056,21489,5,0,0,1,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19920622_8465,2210,321858,28953,29966,0,0,0,0,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19960818_7938,379,86296,30008,5666,2,0,2,1,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19710406_7909,4238,1294543,9322,25506,0,7,1,1,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19920821_1678,4224,40146,45518,18361,0,1,0,0,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19930602_7202,1858,469273,33032,25337,4,6,1,0,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19470611_2775,9004,1725524,17068,10750,1,1,0,0,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19740706_7023,5769,1933600,48645,13127,5,2,3,1,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19960812_9904,6428,22241,23920,2478,0,0,0,0,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19471106_1310,5965,1674752,20860,8630,2,2,3,0,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19540706_5694,8980,1103556,47211,11272,0,1,0,0,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19580414_7667,2023,1423045,5703,17777,10,3,0,0,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19991119_8865,1086,1098218,34586,1524,1,0,0,0,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19610709_2519,7613,1702614,39379,7768,10,4,0,1,2,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19720725_3618,1936,1076715,10855,15200,10,6,1,0,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19811120_6815,8781,258974,20367,28854,1,0,0,0,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19531101_9099,7590,1330943,23113,15215,4,1,3,0,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19790702_6314,4947,626477,25121,9918,0,0,0,0,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19541203_7070,2538,1630332,48361,18027,10,5,2,1,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19530403_8509,8249,1413089,47932,18932,2,0,1,0,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19510127_4101,7573,449685,14931,28776,0,1,0,0,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19461121_1559,1091,242440,16862,8135,8,7,1,0,1,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19450505_2553,5149,671437,12439,6944,0,2,0,1,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19480802_8829,7965,1499826,34704,2829,2,5,3,0,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19840618_6592,5041,972810,48346,19927,2,7,0,1,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19700108_5521,1689,207846,11786,3143,4,0,0,0,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19740408_9807,170,51053,1335,17251,9,1,2,0,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19700313_1131,3887,1568394,20329,29132,8,0,2,1,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19850416_2483,9986,366748,3665,27018,6,2,2,0,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19461109_2332,5618,1829446,44625,5990,1,7,3,1,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19920429_3079,3299,373063,46877,8,4,7,0,0,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19550108_5590,795,810838,42580,10655,1,0,0,0,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19771115_4226,3385,487757,43041,11148,0,0,0,0,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19480828_7717,3811,1687761,17632,13618,9,2,0,0,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19930514_8568,9268,1331912,3302,4021,5,4,3,1,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19820308_4185,8125,62557,11332,6562,1,1,0,0,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19780719_5333,9854,975149,24078,4836,7,4,1,0,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19640522_3095,3833,416580,35283,10106,0,0,0,0,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19920407_9314,665,1741783,31888,9117,2,3,2,1,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19810108_2021,6447,67264,11283,14205,1,0,0,0,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19511223_3864,9221,1280494,3398,29986,4,7,0,0,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19601028_8662,6308,1638474,22366,16864,4,5,3,0,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19761123_9319,9432,1116321,20435,21922,2,3,0,0,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19620817_3412,2095,658199,26977,15707,1,0,0,0,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19650528_7503,9253,133574,29572,8002,0,0,0,0,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19920216_5987,8912,1474645,32958,6375,9,3,2,0,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19910413_9479,4733,517227,49781,29484,0,1,0,0,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19810701_4524,903,1078037,11234,28273,1,2,3,1,2,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19981112_4581,37,1347609,19812,135,1,0,0,1,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19730430_4427,8960,1505418,12864,27405,1,1,0,0,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19860204_7527,6789,1978524,48544,23797,0,0,0,0,0,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,19800804_1841,790,1967934,14166,13745,7,4,1,1,1,2020-04-26 18:01:04.746575
2020-04-26 18:01:04.746575,20010905_3101,3278,1674893,20649,21597,9,7,0,0,0,2020-04-26 18:01:04.746575
